,question_id,stem,metas,answer,analysis,knowledge_point_ids
1932,567333_kkwx,<p>德育过程是对学生知、情、意、行的培养和提高过程，实施顺序是()。</p>,"[{""key"":""A"",""value"":""<p>以“知”为开端，知、情、意、行依次进行</p>""},{""key"":""B"",""value"":""<p>以“情”为开端,情、知、意、行依次进行</p>""},{""key"":""C"",""value"":""<p>以“行”为开端,行、知、情、意依次进行</p>""},{""key"":""D"",""value"":""<p>视具体情况，可有多种开端和顺序</p>""}]","[""D""]",<p>德育过程是促使学生的知、情、意、行互动发展的过程。在这一过程中，一般顺序是知、情、意、行依次进行，也可概括为晓之以理、动之以情、持之以恒、导之以行四句话。但是在具体的实施过程中，具有多种开端。即不一定遵守知、情、意、行的一般教育培养顺序，可根据学生品德发展的具体情况，或从导之以行开始，或从动之以情开始，或从锻炼品德意志开始，最后达到使学生品德在知、情、意、行等方面的和谐发展。因此，本题选D。</p>,[]
1933,567334_kkwx,<p>德育过程的基本矛盾是社会通过教师向学生提出的道德要求与()之间的矛盾。</p>,"[{""key"":""A"",""value"":""<p>学生已有的品德水平</p>""},{""key"":""B"",""value"":""<p>教师的道德教育水平</p>""},{""key"":""C"",""value"":""<p>学生被期望的品德发展水平</p>""},{""key"":""D"",""value"":""<p>社会的整体道德水平</p>""}]","[""A""]",<p>本题考查德育过程的基本矛盾。德育过程的矛盾是指德育过程中各要素、各部分之间和各要素、各部分内部各方面之间的对立统一关系，主要包括教育者与受教育者的矛盾，教育者与德育内容、方法的矛盾，受教育者与德育内容、方法的矛盾，受教育者自身思想品德内部诸要素之间的矛盾等。德育过程的基本矛盾是社会通过教师向学生提出的道德要求与学生已有品德水平之间的矛盾。这是德育过程中最一般、最普遍的矛盾，也是决定德育过程本质的特殊矛盾。这一矛盾是德育过程的主要矛盾，它贯穿于德育过程的始终，并影响与制约着其他矛盾，其他矛盾服从于并服务于这一主要矛盾。因此，社会通过教师向学生提出的道德要求与学生已有品德水平之间的矛盾是德育过程的基本矛盾，A项正确。B、C、D三项均与题意不符，故本题正确答案为A。</p>,[]
1934,567335_kkwx,<p>自然实验法的特点是()。</p>,"[{""key"":""A"",""value"":""<p>所有实验条件是严格控制的</p>""},{""key"":""B"",""value"":""<p>实验的整体情境是自然的，但某些条件是受控制的</p>""},{""key"":""C"",""value"":""<p>在儿童的正常生活条件中观察其行为</p>""},{""key"":""D"",""value"":""<p>根据一定的实验项目和量表，查明儿童心理发展的差距</p>""}]","[""B""]",<p>自然实验法是在儿童的日常生活、游戏、学习和劳动等正常活动中，有目的、有计划地控制或改变某些条件，以引起并研究儿童心理变化的方法。自然实验法由于实验整体情境是自然的，因此儿童在实验过程中往往可以保持正常的心理状态，实验获得的结果也比较真实，这与观察法相同。其与观察法的不同之处在于，研究者可以对某些条件进行控制，避免研究者处于被动的地位。所以说，运用自然实验法，研究者不仅可以保持情境的自然，与观察法接近，又可以控制儿童心理产生的条件，接近实验方法。据此可知本题答案为B。</p>,[]
1935,567336_kkwx,<p>在教学过程的基本阶段中，居于中心环节的是()。</p>,"[{""key"":""A"",""value"":""<p>引起学习动机</p>""},{""key"":""B"",""value"":""<p>领会知识</p>""},{""key"":""C"",""value"":""<p>巩固知识</p>""},{""key"":""D"",""value"":""<p>运用知识</p>""}]","[""B""]",<p>本题考查教学过程的基本环节。教学过程包括5个阶段：引发学习动机、领会知识、巩固知识、运用知识和检查知识，中心环节是领会知识，领会知识包括感知教材和理解教材，理解教材是领会知识的中心。故答案选择B。选项A，引起学习动机，学习动机是学生学习的一种内部动力，它往往跟兴趣、求知欲和责任感联系在一起。教师要使学生明确学习目的，启发学生的责任感，激发学生学习的积极性。选项C，巩固知识就是学生通过各种各样的复习，对学习过的材料进行再记忆并在头脑中形成巩固的联系。巩固知识往往渗透在教学的全过程，不一定是一个独立的环节。选项D，运用知识是指学生掌握知识的目的在于运用，通过联系或有组织的实践，把知识转化为能力。综上所述，在教学过程的基本环节中，处于中心地位的是领会知识。故本题答案为B。</p>,[]
1936,567337_kkwx,<p>在一堂化学课上，同学们对于化学实验的新方法产生了激烈的争论，各执己见。此时教师应当采取的合理措施是()。</p>,"[{""key"":""A"",""value"":""<p>不加干预,允许学生继续讨论</p>""},{""key"":""B"",""value"":""<p>暂停教学，及时请教专业人员</p>""},{""key"":""C"",""value"":""<p>因势利导，鼓励学生课后探究</p>""},{""key"":""D"",""value"":""<p>及时干预，制止学生继续争论</p>""}]","[""C""]",<p>本题考查教师劳动特点中的创造性。教师劳动的创造性，主要体现在：因材施教、教学方法的不断更新和教育机智。教育机智是教师在课堂教学中，面对突发问题时，能够灵活给予处理的能力。题干呈现的教育情景就是课堂教学中遇到的教学突发问题，老师需要注意的是，第一，不能打击学生学习积极性;第二，不能影响课堂教学进度。据此可知：A选项“不加干预，允许学生继续讨论”的做法会影响教学进度。B选项“暂停教学，及时请教专业人员”会对预定教学任务的完成造成影响。C选项“因势利导，鼓励学生课后探究”既不会影响学生学习的积极性，课后研究能延续学生学习的积极性，拓展了第二课堂，同时又能保证教学任务按时完成。D选项“及时干预，制止学生继续争论”会打击学生的学习积极性。综上所述，答案选择C。</p>,[]
1937,567338_kkwx,<p>王老师利用闲暇时间向民间艺人学习地方特色乐器，并将这些内容与自己的音乐教学相融合，这种做法体现了王老师具有()。</p>,"[{""key"":""A"",""value"":""<p>终身学习的意识</p>""},{""key"":""B"",""value"":""<p>勤思笃学的意识</p>""},{""key"":""C"",""value"":""<p>校本教研的意识</p>""},{""key"":""D"",""value"":""<p>课程开发的意识</p>""}]","[""D""]",<p>本题考查的是教师专业发展的意识。教师专业发展意识包括终身学习的意识、课程开发的意识和自主发展的意识。A选项，终身学习要求教师学会学习，使学习成为一种习惯，把学习过程当作追求幸福生活的过程;科学规划自己的生活和学习;学以致用;有效学习。B选项，勤思笃学是指以专心好学的态度进行学习并勤于动脑思考。C选项，校本教研是以教师为主体、以解决发生在学校现场的教学问题为主的一种教研活动方式。D选项，课程开发意识即课程资源开发与利用意识，是指教师在生活、学习和教学实践中，通过观察、思考，结合个人所教学科及具体情境，把身边一些常见的生活资源加以有效开发和利用的意识。教师要善于发现日常生活中可利用的资源，并勤于动手，巧妙构思，灵活运用于教学中。题干中，王老师将民间特色与课堂教学融合，为音乐教学引入新的教学内容，为课程进行创生，符合课程开发的含义，故答案选择D。</p>,[]
1938,567339_kkwx,<p>学生良好思想品德的形成发展或不良品德的克服要经过多次的培养或矫正训练，不能操之过急，这表明德育要遵循()。</p>,"[{""key"":""A"",""value"":""<p>学生思想品德形成的长期性和反复性规律</p>""},{""key"":""B"",""value"":""<p>学生的知、情、意、行诸因素统一发展的规律</p>""},{""key"":""C"",""value"":""<p>学生思想内部矛盾转化的规律</p>""},{""key"":""D"",""value"":""<p>学生在活动和交往中形成思想品德的规律</p>""}]","[""A""]",<p>本题考查德育过程的基本规律。德育过程的基本规律有：(1)德育过程是促使学生的知、情、意、行互动发展的过程;(2)德育过程是组织学生的活动和交往，统一多方面教育影响的过程;(3)德育过程是促进学生的思想品德内部矛盾积极转化的过程;(4)德育过程是一个长期性、反复性、逐步提高的过程。A选项，学生思想品德形成的长期性和反复性规律表明德育不是一蹴而就的，教育者在进行德育时，不能操之过急，必须持之以恒、耐心细致地教育学生，要正确认识和对待学生思想行为的反复，善于反复抓，引导学生在反复中逐步前进。B选项，学生的知、情、意、行诸因素统一发展的规律强调学生的思想品德是知、情、意、行的统一体，德育过程要促进学生的知、情、意、行诸因素的和谐统一发展。C选项，学生思想内部矛盾转化的规律要求德育过程是要促进学生的思想品德矛盾向积极方面转化，引导学生主动思考问题，形成自律品质。D选项，学生在活动和交往中形成思想品德的规律指活动和交往是德育过程的基础。教育者在德育过程中，应当通过各种活动，让学生在活动和交往中，获得感悟。题干中，培养和克服都需要很长时间，体现了长期性和反复性的规律，故答案选择A。</p>,[]
1939,567340_kkwx,<p>《韩诗外传》中“智如泉涌，行可以为仪表者，人之师也”这句话告诉我们，教师()。</p>,"[{""key"":""A"",""value"":""<p>不仅要有从教的学识，还要做到以身作则</p>""},{""key"":""B"",""value"":""<p>不仅要有专业知识，还要有人文情怀</p>""},{""key"":""C"",""value"":""<p>不仅要有较高的道德认知，还要有更好的道德实践</p>""},{""key"":""D"",""value"":""<p>不仅要有丰富的学识,还要注重内在能力的提升</p>""}]","[""A""]",<p>本题考查教师的职业素养。“智如泉涌，行可以为仪表者，人之师也”是说老师的智慧像泉水一样喷涌而出，高尚的思想行为可以做别人的榜样，体现了教师要有从教的知识，在言行举止上，也要成为学生的榜样，做到以身作则。A选项正确。根据表述，B选项强调教师的专业知识素养和人文情怀。C选项强调教师的道德素养。D选项强调教师的知识素养和能力素养。因此其他三项说法不符合题干内容，故答案选择A。</p>,[]
1940,567341_kkwx,<p>有家长建议共同出钱设立“家长奖励基金”，奖励每学期期末考试前三名的学生，班主任老师采纳了家长的建议。上述家长和老师的做法()。</p>,"[{""key"":""A"",""value"":""<p>正确，适度的物质奖励有利于激发学生的学习热情</p>""},{""key"":""B"",""value"":""<p>正确，家长奖励基金是家长自愿行为，与学校无关</p>""},{""key"":""C"",""value"":""<p>不正确，物质奖励不利于形成良好的学习氛围</p>""},{""key"":""D"",""value"":""<p>不正确,考试成绩不是衡量和评价学生的唯一指标</p>""}]","[""D""]",<p>本题考查的是新课程改革的评价理念。新课程改革提出要建立促进学生全面发展的评价体系，评价不仅要关注学生的学业成绩，而且要发现和发展学生多方面的潜能，了解学生发展中的需求，帮助学生认识自我，建立自信，题干中用物质奖励来激励考试优异的学生，评价标准单一，违背了新课改的评价理念，故答案选择D。A选项，虽然适度的奖励有利于激发学生的学习热情，但是题干中没有考虑到全体学生的情况，不利于其他学生学习积极性的提高。B选项，说法不正确，家长设立奖励基金是为了鼓励学校中的学生努力学习，与学校有关。C选项，片面地否定了物质奖励的作用，物质奖励可以在一定程度上激起学生的学习动机，故说法错误。综上，本题选择D选项。</p>,[]
1941,567342_kkwx,<p>对新课程要求中教师角色将发生转变的描述，正确的是()。</p>,"[{""key"":""A"",""value"":""<p>从教学与课程的关系看，新课程要求教师应该是课程的建设者和开发者</p>""},{""key"":""B"",""value"":""<p>从教学与研究的关系看，新课程要求教师应该是教育教学的研究成果推广者</p>""},{""key"":""C"",""value"":""<p>从教师与学生的关系看，新课程要求教师应该是学生学习的模仿者</p>""},{""key"":""D"",""value"":""<p>从学校与社会的关系看，新课程要求教师应该是学者型的独立的教师</p>""}]","[""A""]",<p>本题考查新课改下的教师观。新课改下的教师观要求，从教师与学生的关系上看，教师是学生学习与发展的促进者;从教学与研究的关系上看，教师是教育教学的研究者;从教师与课程的关系看，教师是课程的建设者和开发者;从学校与社区的关系看，教师是社区型的开放教师。选项A，从教学与课程的关系看，新课程要求教师应该是课程的建设者和开发者。在传统的教学中，教学与课程是彼此分离的，教师的任务只是教学，从教材——教学参考资料——考试，教师只是教育行政部门各项规定的机械执行者，各种教学参考资料的简单照搬者。长此以往，教学与课程分离，使教师丧失了课程的意识、丧失了开发课程的能力。选项B，从教学与研究的关系看，教师应该是教育教学的研究者。教师在教学过程中要以研究者的心态置身于教学情境之中，以研究者的眼光审视和分析教学理论与教学实践中的各种问题，对自身的行为进行反思，对出现的问题进行探究，对积累的经验进行总结，使其形成规律性的认识。最适宜教师的研究方式就是“行动研究”。新课程倡导的教师行动研究的基本模式是“实践+反思”。选项C，从教师与学生的关系看，教师应该是学生学习的促进者。教师要从过去仅作为知识传授者这一核心角色解放出来，促进以学习能力为重心的学生整体个性的和谐、健康发展;教师再也不能把知识传授作为自己的主要任务和目的，而应成为学生学习的激发者、辅导者，各种能力和积极个性的培养者，把教学的重心放在如何促进学生的“学”上。选项D，从学校与社区的关系来看，教师应该是社区型开放的教师。随着社会的进一步发展，学校已不能再关起门来搞教育，而应该同社区发生各种各样的联系。一方面，学校要引导和参与社区的一些社会活动，尤其是教育活动;另一方面，社区也应向学校开放自己可供利用的教育资源，参与学校的教育活动。在这种情况下，教师的角色也要转变，从仅仅是专业型教师、学校型教师，拓展为“社区型”教师。综上所述，A选项说法正确。</p>,[]
1942,567343_kkwx,<p>班杜拉的教育模式理论是()。</p>,"[{""key"":""A"",""value"":""<p>精神分析理论</p>""},{""key"":""B"",""value"":""<p>榜样示范理论</p>""},{""key"":""C"",""value"":""<p>认知模式理论</p>""},{""key"":""D"",""value"":""<p>价值澄清理论</p>""}]","[""B""]",<p>本题考查德育模式的类型。班杜拉认为学习是通过观察来获得的，强调观察学习，他所持的教育模式理论是榜样示范理论。故正确答案为B。A项，精神分析理论是由弗洛伊德创立的，是现代心理学的奠基石。C项，认知模式理论是由皮亚杰、科尔伯格提出的德育模式，主张人的道德判断力按照一定的阶段和顺序从低到高不断发展，道德教育的目的就在于促进儿童道德判断力的发展及其与行为的发生。D项，价值澄清理论是由拉斯、哈明提出的德育模式，主张认为社会是变化发展的，不能仅传授某种固定的价值观点，重要的是教会学生如何分析不同的道德价值，善于在复杂的社会情境中作出明智的抉择。综上，A，C，D项均与题意不符，故本题选B。</p>,[]
1943,567344_kkwx,<p>“没有规矩，不成方圆”，因此在组织和培养班集体时应()。</p>,"[{""key"":""A"",""value"":""<p>确立班集体的目标</p>""},{""key"":""B"",""value"":""<p>全面了解和研究学生</p>""},{""key"":""C"",""value"":""<p>建立健全必要的班级规则</p>""},{""key"":""D"",""value"":""<p>开展丰富多彩的集体活动</p>""}]","[""C""]",<p>本题考查班主任工作。班主任常规工作包括了解和研究学生、组织和培养班集体、建立学生成长档案、组织班会活动和课外活动、协调各种教育影响、操行评定、班主任工作计划与总结等内容。其中在组建和培养班集体时应注意六方面的内容：(1)确定班集体的发展目标;(2)建立班集体的核心队伍;(3)建立班集体的正常秩序;(4)组织形式多样的教育活动;(5)培养正确的舆论和良好的班风;(6)协调人际关系。题干中描述“没有规矩，不成方圆”强调的是要有规章制度。因此，在组织和培养班集体时应该建立健全必要的班级规则。因此选项C正确。选项A，确立班集体的目标。目标是集体发展的方向和动力。班集体的发展目标一般可分为近期、中期、远期目标三种，目标的提出应由易到难，由近到远，逐步提高。在实现班集体目标的过程中，教师要充分调动班级成员的积极性，使实现目标的过程成为教育与自我教育的过程。选项B，全面了解和研究学生是班主任工作的前提和基础。选项D，开展丰富多彩的集体活动。班级教育活动主要是由日常性的教育活动与阶段性的教育活动两部分组成的，所涉及的内容有主题教育活动、文艺体育活动、社会公益活动等。班主任在组织各种教育活动时，要有明确的目的和要求，精心设计活动内容;注意形式的适龄化，力争把活动开展过程变成教育过程。A，B，D三项均与题意不符，故本题答案为C。</p>,[]
1944,567345_kkwx,<p>德育体谅模式非常注重培养学生的()。</p>,"[{""key"":""A"",""value"":""<p>道德意志</p>""},{""key"":""B"",""value"":""<p>道德情感</p>""},{""key"":""C"",""value"":""<p>道德认识</p>""},{""key"":""D"",""value"":""<p>道德行为</p>""}]","[""B""]",<p>本题考查德育模式。德育体谅模式把道德情感的培养置于中心地位。道德教育重在提高学生的人际意识和社会意识，引导学生学会关心，学会体谅。故本题选B。A项，道德意志是个体自觉地调节道德行为，克服困难，以实现道德目标的心理过程，是调节品德行为的精神力量，与体谅模式无关。C项，道德认识是指对道德行为准则及其执行意义的认识，是个体品德中的核心部分，是学生品德形成的基础，而认知模式则认为道德教育的目的是促进道德判断力的发展和道德行为的产生，与题干描述无关。D项，道德行为是实现道德动机的行为意向及外部表现。道德行为是衡量品德的重要标志。社会模仿模式则要通过观察学习来促进道德行为的产生，与题干中的体谅模式无关。A，C，D三项均与题意不符，故本题选择B选项。</p>,[]
1945,567346_kkwx,<p>对小学生的教学，教师多运用直观形象方式，中学以后可进行抽象讲解，这体现了儿童身心发展()的特点。</p>,"[{""key"":""A"",""value"":""<p>不平衡性</p>""},{""key"":""B"",""value"":""<p>个体差异性</p>""},{""key"":""C"",""value"":""<p>顺序性</p>""},{""key"":""D"",""value"":""<p>阶段性</p>""}]","[""D""]",<p>本题考查个体身心发展的一般规律。阶段性是指个体在不同的年龄阶段表现出身心发展的不同的总体特征及主要矛盾，面临着不同的发展任务。教师根据学生在不同年龄阶段面对的不同的发展任务，采用不同的教学方式，以满足学生在不同年龄阶段的思维发展的特点，体现了教师对儿童身心发展的阶段性的重视。不平衡性是指个体的发展具有不平衡的特点，主要表现为发展速度不均衡。个体差异性是指个体之间的身心发展以及个体身心发展的不同方面之间，存在着发展程度和速度的不同。顺序性是指人的身心发展是一个有顺序的、持续不断的发展过程。</p>,[]
1946,567347_kkwx,<p>某数学测验能够较为准确地测量出学生的数学运算能力和水平，说明这个数学测验具有较好的()。</p>,"[{""key"":""A"",""value"":""<p>区分度</p>""},{""key"":""B"",""value"":""<p>难度</p>""},{""key"":""C"",""value"":""<p>信度</p>""},{""key"":""D"",""value"":""<p>效度</p>""}]","[""D""]",<p>区分度、难度、信度和效度都属于测验的质量指标。效度是指测验达到测验目的的程度，即是否测出了它所要测出的东西。题干中，数学试卷较为准确地测量出学生的数学运算能力和水平，说明其具有较好的效度。区分度是指测验对考生的不同水平能够区分的程度，即是否具有区分不同水平考生的能力。难度是指测验包含的试题的难易程度，试题过难或过易都不能准确测出学生的真实成绩。信度是指测验结果的可靠程度。</p>,[]
1947,567348_kkwx,<p>某校将全体学生分成两批，一批上午在教室里上课，另一批上午在学校的图书馆、体育馆、工厂、商店等场所进行有组织的活动，下午对调。这种做法属于()。</p>,"[{""key"":""A"",""value"":""<p>二部制</p>""},{""key"":""B"",""value"":""<p>工读制</p>""},{""key"":""C"",""value"":""<p>复式教学</p>""},{""key"":""D"",""value"":""<p>合作教学</p>""}]","[""A""]",<p>二部制(二部教学法、葛雷制或二校制)是中小学在入学人数多而师资、校舍和设备不足的情况下采用的二部轮流上课的做法。为了减少学校的经费开支，充分利用现有设施以提高办学效率，沃特在教学中采用二重编法，即将全校学生一分为二，一部分在教室上课，另一部分则在体育场、图书馆、工厂、商店以及其他场所活动，上下午对调，解决了葛雷地区学校少、供不应求的矛盾。工读制是在我国五四时期出现的一种教育方式，核心是工读互助主义，是以互助精神为基本生活原则和道德要求，以工读结合为改造社会的手段的一种教育方式。复式教学是把两个或两个以上不同年级的学生编在一个教室里，由一位教师分别用不同的教材，在一节课里对不同年级的学生进行教学的一种特殊组织形式。合作教学是一种以小组团体成绩为综合评价标准，以师生、生生间互动合作为主要方式的组织课堂的教学方法。</p>,[]
1948,567349_kkwx,<p>从课程功能的角度，可以把课程分为工具性课程、()、技能性课程和实践性课程。</p>,"[{""key"":""A"",""value"":""<p>程序性课程</p>""},{""key"":""B"",""value"":""<p>练习性课程</p>""},{""key"":""C"",""value"":""<p>理解性课程</p>""},{""key"":""D"",""value"":""<p>知识性课程</p>""}]","[""D""]",<p>关于课程的组织形式，不同的国家、不同的时期、不同的教育家，持有不同的分类标准。从课程的功能角度，课程可以分为工具性课程、知识性课程、技能性课程、实践性课程。从组织核心的角度，课程可分为学科中心课程和儿童中心课程(经验课程)。按照组织模式，课程可以分为综合课程和分科课程。根据表现的形式，课程可以分为显性课程和隐性课程。根据任务，课程可以分为基础型课程、拓展型课程和研究型课程。根据制定者或管理层次，课程可以分为国家课程、地方课程、学校课程。根据课程设置的要求，课程可以分为选修课程和必修课程。</p>,[]
1949,567350_kkwx,<p>在实际教学过程中，知识直观的方式主要有实物直观、模象直观和()。</p>,"[{""key"":""A"",""value"":""<p>言语直观</p>""},{""key"":""B"",""value"":""<p>形象直观</p>""},{""key"":""C"",""value"":""<p>感知直观</p>""},{""key"":""D"",""value"":""<p>表象直观</p>""}]","[""A""]",<p>知识直观就是学习者通过对直接感知到的教材直观信息进行加工，从而获得感性知识的过程，也是学生由不知到知之的过程，主要包括实物直观、模象直观和言语直观三种方式。</p>,[]
1950,567351_kkwx,<p>被朱熹称为“为学之序”的“博学之，审问之，慎思之，明辨之，笃行之”出自()。</p>,"[{""key"":""A"",""value"":""<p>《大学》</p>""},{""key"":""B"",""value"":""<p>《白鹿洞书院揭示》</p>""},{""key"":""C"",""value"":""<p>《论衡》</p>""},{""key"":""D"",""value"":""<p>《中庸》</p>""}]","[""D""]",<p>“博学之，审问之，慎思之，明辨之，笃行之”是《中庸》中关于治学的名句，意思是要广博地学习，要对学问详细地询问，要慎重地思考，要明白地辨别，要切实地力行。这句话说的是为学的几个层次，或者说是为学的几个递进的阶段。</p>,[]
1951,567352_kkwx,<p>我国最早的师范教育产生于()，官员盛宣怀开办“()”，分设上院、中院、师范院和外院。</p>,"[{""key"":""A"",""value"":""<p>隋朝南洋公学</p>""},{""key"":""B"",""value"":""<p>清朝南洋公学</p>""},{""key"":""C"",""value"":""<p>隋朝国子监</p>""},{""key"":""D"",""value"":""<p>清朝国子监</p>""}]","[""B""]",<p>南洋公学为盛宣怀1896年(光绪22年)创建于上海，与北洋大学堂同为中国近代历史上中国人自己最早创办的大学。1897年，我国建立了第一所师范学院，设在南洋公学(地处上海徐家汇)内。</p>,[]
1952,567353_kkwx,<p>制定修订教学计划要遵循()，即在坚持编订统一课程标准的基础上，应考虑到不同地区、不同学校的不同情况，留给他们因地制宜的余地，让他们拥有一些设置课程、选择课程、安排教学时序与假期等的自主权。</p>,"[{""key"":""A"",""value"":""<p>民主原则</p>""},{""key"":""B"",""value"":""<p>弹性原则</p>""},{""key"":""C"",""value"":""<p>适应性原则</p>""},{""key"":""D"",""value"":""<p>系统组合原则</p>""}]","[""B""]",<p>本题考查的是制定教学计划遵循的原则，主要包括弹性原则、适应性原则和全面优化原则等。选项A，民主原则指在教学工作中，要公正、客观和平等。选项B，弹性原则指的是，在坚持编订统一课程标准的基础上，应考虑到不同地区、不同学校的不同情况，留给他们因地制宜的余地，让他们拥有一些设置课程、选择课程、安排教学时序与假期等的自主权。选项C，适应性指专业设置要主动适应社会发展的需要，各教研组系要在广泛调查相关行业现状和发展趋势的基础上，根据其对中职人才规格的需求，积极引入行业标准，确定专业的发展方向和人才培养目标，构建“能力—素质—知识”比例协调、结构合理的课程体系，使教学计划具有鲜明的时代特征，逐步形成能主动适应社会发展需求的专业群。选项D，系统组合原则指教学计划的制定必须贯彻国家的教育方针，努力使全体学生实现“德、智、体”全面和谐的发展，正确处理好行为与思想、能力与知识、实践与理论、学习与健康的关系。题干中强调的是制定教学计划具有自主权，选项A，C，D均与题意不符，故本题选择B。</p>,[]
1953,567354_kkwx,<p>我国教育史上第一个具有资本主义性质的学制是()。</p>,"[{""key"":""A"",""value"":""<p>壬寅学制</p>""},{""key"":""B"",""value"":""<p>癸卯学制</p>""},{""key"":""C"",""value"":""<p>王子癸丑学制</p>""},{""key"":""D"",""value"":""<p>王戌学制</p>""}]","[""C""]",<p>本题主要考查的是教育制度。我国现代学制的确立和发展主要包括：壬寅学制、癸卯学制、壬子癸丑学制、壬戌学制等。选项A，壬寅学制是中国首次颁布的第一个现代学制，但只颁布而没有实行。选项B，癸卯学制是中国开始实施的第一个现代学制或实行新学制的开端。选项C，壬子癸丑学制是我国教育史上第一个具有资本主义性质的学制。选项D，壬戌学制又叫新学制或六三三学制，标志着中国资产阶级新教育制度的确立，标志着中国近代以来的学制体系建设的基本完成。综上所述，A，B，D三项均与题意不符，故本题答案为C。</p>,[]
1954,567355_kkwx,<p>中国近代史实施时间最长，影响最大的学制是()。</p>,"[{""key"":""A"",""value"":""<p>王寅学制</p>""},{""key"":""B"",""value"":""<p>六三三学制</p>""},{""key"":""C"",""value"":""<p>癸卯学制</p>""},{""key"":""D"",""value"":""<p>王子癸丑学制</p>""}]","[""B""]",<p>本题考查的是中国学制发展历程中各学制的内容和地位。选项A，壬寅学制(《钦定学堂章程》)是中国首次颁布的第一个现代学制，但只颁布而没有实行。选项B，六三三学制又叫新学制、壬戌学制，以美国学制为蓝本，是中国近代史实施时间最长，影响最大的学制。选项C，癸卯学制(《奏定学堂章程》)主要承袭了日本的学制，反映了“中学为体，西学为用”的思想。规定男女不许同校，轻视女子教育。中国开始实施的第一个现代学制或实行新学制的开端。选项D，壬子癸丑学制我国教育史上第一个具有资本主义性质的学制。六三三学制是我国实施时间最长，影响最大的学制。故本题选B。</p>,[]
1955,567356_kkwx,<p>孔子的教育主张包括()。</p>,"[{""key"":""A"",""value"":""<p>学而不思则罔，思而不学则殆</p>""},{""key"":""B"",""value"":""<p>教学相长</p>""},{""key"":""C"",""value"":""<p>有教无类</p>""},{""key"":""D"",""value"":""<p>不愤不启，不俳不发</p>""}]","[""A"",""C"",""D""]",<p>本题考查孔子的教育思想。孔子的教育主张包括学而不思则罔，思而不学则殆;有教无类;不愤不启，不悱不发。教学相长是《学记》中的主张。故本题正确答案为A，C，D。</p>,[]
1956,567357_kkwx,<p>下列符合当代“教学”的新观念的是()。</p>,"[{""key"":""A"",""value"":""<p>从重视教师向重视学生转变</p>""},{""key"":""B"",""value"":""<p>从重视知识传授向重视能力培养转变</p>""},{""key"":""C"",""value"":""<p>从重视过程向重视结果转变</p>""},{""key"":""D"",""value"":""<p>从重视认知向重视发展转变</p>""},{""key"":""E"",""value"":""<p>从重视身教向重视言教转变</p>""}]","[""A"",""B"",""D""]",<p>本题旨在考查新课改教学观念的转变。当代教学六大新观念：(1)从重视教师向重视学生转变;(2)从重视知识传授向重视能力培养转变;(3)从重视教法向重视学法转变;(4)从重视认知向重视发展转变;(5)从重视结果向重视过程转变;(6)从重视继承向重视创新转变。C选项，从重视过程向重视结果转变，是传统的教育理念，不符合题目要求。E选项，从重视身教向重视言教转变表述有误，新理念更强调“身教重于言传”，故排除。综上所述，CE不符合题意，因此本题选A，B，D。</p>,[]
1957,567358_kkwx,<p>下列关于设计教学法表述正确的有()。</p>,"[{""key"":""A"",""value"":""<p>美国教育家杜威首创</p>""},{""key"":""B"",""value"":""<p>克伯屈加以改进并大力推广</p>""},{""key"":""C"",""value"":""<p>主张废除班级授课制和教科书</p>""},{""key"":""D"",""value"":""<p>让学生自己决定学习目的和内容</p>""},{""key"":""E"",""value"":""<p>教学实施过程中难以落实</p>""}]","[""A"",""B"",""C"",""D"",""E""]",<p>本题旨在考查设计教学法的具体内容。A、B选项，设计教学法最早由美国教育家杜威首创，后经其学生克伯屈改进并大力推广，也叫单元教学法。C、D选项，设计教学法目的在于设想、创设一种问题的情景，让学生自己去计划去执行解决问题。设计教学法要求废除传统的班级授课制，摒弃教科书，不受学科限制，由儿童根据自己的兴趣决定学习内容，在自己设计、自己负责的单元活动中获得有关知识和解决实际问题的能力。E选项，设计教学法课程不易计划，从事跨学科设计项目教学时，学科间易出现无法衔接的现象;不易找到受过此种教学法充分训练的教师;不易保证设计项目的实际价值，因此实施过程难以落实。综上所述，本题选A，B，C，D，E。</p>,[]
1958,567359_kkwx,<p>形式教育论的代表人物主要有()。</p>,"[{""key"":""A"",""value"":""<p>洛克</p>""},{""key"":""B"",""value"":""<p>裴斯泰洛齐</p>""},{""key"":""C"",""value"":""<p>赫尔巴特</p>""},{""key"":""D"",""value"":""<p>斯宾塞</p>""}]","[""A"",""B""]",<p>本题旨在考查形式教育的代表人物。形式教育论起源于古希腊，纵贯整个中世纪，形成于17世纪，盛行于18-19世纪，衰落于20世纪初，主要代表人物是洛克和裴斯泰洛齐。主要观点是：教育的目的在于发展学生的各种官能或能力;形式学科(如希腊文、拉丁文、数学、逻辑学等)或古典人文课程最有发展价值;教学原则、方法以学生心理官能的内在发展秩序为依据。C，D选项，德国教育家赫尔巴特和英国教育家斯宾塞是实质教育的主要代表人物。综上所述，C，D不符合题意，因此，本题选A，B。</p>,[]
