point_id,parent_id,point_title,system_title
370262433858596864_wx,370262433514663936_wx,刑事证明,专升本法学知识点
370262429723013120_wx,370262429702041600_wx,概述,专升本法学知识点
370262431560118272_wx,370262431505592320_wx,物权客体,专升本法学知识点
370262433887956992_wx,370262433514663936_wx,强制措施,专升本法学知识点
370262429752373248_wx,370262429702041600_wx,我国公民的基本权利、义务,专升本法学知识点
370262431589478400_wx,370262431505592320_wx,物权的种类,专升本法学知识点
370262433921511424_wx,370262433514663936_wx,刑事附带民事诉讼,专升本法学知识点
370262429773344768_wx,370262429328748544_wx,国家机构,专升本法学知识点
370262431635615744_wx,370262431505592320_wx,物权的变动,专升本法学知识点
370262433955065856_wx,370262433514663936_wx,期间、送达,专升本法学知识点
370262429790121984_wx,370262429773344768_wx,概述,专升本法学知识点
370262431664975872_wx,370262431505592320_wx,所有权,专升本法学知识点
370262433976037376_wx,370262433502081024_wx,立案、侦查和提起公诉,专升本法学知识点
370262431694336000_wx,370262431505592320_wx,占有,专升本法学知识点
370262433997008896_wx,370262433976037376_wx,立案,专升本法学知识点
370262431727890432_wx,370262431505592320_wx,用益物权,专升本法学知识点
370262434030563328_wx,370262433976037376_wx,侦查,专升本法学知识点
370262431757250560_wx,370262431505592320_wx,担保物权,专升本法学知识点
370262434068312064_wx,370262433976037376_wx,提起公诉,专升本法学知识点
370262431782416384_wx,370262431170048000_wx,债权,专升本法学知识点
370262434101866496_wx,370262433976037376_wx,自诉,专升本法学知识点
370262431799193600_wx,370262431782416384_wx,债的一般规定,专升本法学知识点
370262434139615232_wx,370262433502081024_wx,刑事审判,专升本法学知识点
370262431832748032_wx,370262431782416384_wx,债的分类,专升本法学知识点
370262434160586752_wx,370262434139615232_wx,审判概述,专升本法学知识点
370262431870496768_wx,370262431782416384_wx,债的发生原因,专升本法学知识点
370262434198335488_wx,370262434139615232_wx,第一审程序,专升本法学知识点
370262431904051200_wx,370262431782416384_wx,债的保全,专升本法学知识点
370262434231889920_wx,370262434139615232_wx,简易程序,专升本法学知识点
370262431937605632_wx,370262431782416384_wx,债的担保,专升本法学知识点
370262434265444352_wx,370262434139615232_wx,速裁程序,专升本法学知识点
370262431971160064_wx,370262431782416384_wx,债的转移,专升本法学知识点
370262434298998784_wx,370262434139615232_wx,第二审程序,专升本法学知识点
370262432000520192_wx,370262431782416384_wx,债的消灭,专升本法学知识点
370262434336747520_wx,370262434139615232_wx,死刑复核程序,专升本法学知识点
370262432029880320_wx,370262431170048000_wx,合同,专升本法学知识点
370262434374496256_wx,370262434139615232_wx,审判监督程序,专升本法学知识点
370262432050851840_wx,370262432029880320_wx,概述,专升本法学知识点
370262434399662080_wx,370262433502081024_wx,执行,专升本法学知识点
370262432084406272_wx,370262432029880320_wx,合同的成立,专升本法学知识点
370262434420633600_wx,370262434399662080_wx,执行,专升本法学知识点
370262432117960704_wx,370262432029880320_wx,合同的履行,专升本法学知识点
370262434445799424_wx,370262433502081024_wx,特别程序,专升本法学知识点
370262432147320832_wx,370262432029880320_wx,合同的变更和转让,专升本法学知识点
370262434466770944_wx,370262434445799424_wx,未成年人刑事案件诉讼程序,专升本法学知识点
370262432180875264_wx,370262432029880320_wx,合同法上的民事责任,专升本法学知识点
370262434504519680_wx,370262434445799424_wx,刑事和解程序,专升本法学知识点
370262432218624000_wx,370262432029880320_wx,合同免责事由,专升本法学知识点
370262434542268416_wx,370262434445799424_wx,缺席审判程序,专升本法学知识点
370262434580017152_wx,370262434445799424_wx,违法所得没收程序,专升本法学知识点
370262434613571584_wx,370262434445799424_wx,强制医疗程序,专升本法学知识点
370262434630348800_wx,0,第七编   民事诉讼法学,专升本法学知识点
370262434651320320_wx,370262434630348800_wx,民事诉讼法总论,专升本法学知识点
370262434672291840_wx,370262434651320320_wx,民事纠纷与民事诉讼,专升本法学知识点
370262434705846272_wx,370262434651320320_wx,诉权与诉,专升本法学知识点
370262434739400704_wx,370262434651320320_wx,民事诉讼法的基本原则,专升本法学知识点
370262434768760832_wx,370262434651320320_wx,民事审判的基本制度,专升本法学知识点
370262434806509568_wx,370262434651320320_wx,主管和管辖,专升本法学知识点
370262434840064000_wx,370262434651320320_wx,当事人,专升本法学知识点
370262434877812736_wx,370262434651320320_wx,诉讼代理人,专升本法学知识点
368441524826959875_wx,368441624009670656_wx,生理学与医学的关系,专升本生理学知识点
368441524831154177_wx,368441624345214976_wx,内环境的稳态,专升本生理学知识点
368441524826959876_wx,368441624039030784_wx,生理学的认识层次,专升本生理学知识点
368441524831154178_wx,368441624374575104_wx,生物节律,专升本生理学知识点
368441524826959877_wx,368441624076779520_wx,动物实验,专升本生理学知识点
368441524831154179_wx,368441624408129536_wx,机体生理功能的调节方式,专升本生理学知识点
368441524831154215_wx,368441624886280192_wx,膜电位,专升本生理学知识点
368441524826959878_wx,368441624076779520_wx,人体生理研究,专升本生理学知识点
368441524831154265_wx,368441625397985280_wx,纤维蛋白的溶解,专升本生理学知识点
368441524831154180_wx,368441624437489664_wx,神经调节,专升本生理学知识点
368441524831154216_wx,368441624915640320_wx,静息电位,专升本生理学知识点
368441524826959879_wx,368441624106139648_wx,科学方法是解开生理学问题的钥匙,专升本生理学知识点
368441524831154266_wx,368441625435734016_wx,血型,专升本生理学知识点
368441524831154181_wx,368441624437489664_wx,反射的概念,专升本生理学知识点
368441524831154217_wx,368441624915640320_wx,与静息电位关联的名词（极化、去极化、超极化、复极化、反极化、超射）,专升本生理学知识点
368441524826959880_wx,368441624139694080_wx,生命活动的基本特征,专升本生理学知识点
368441524831154267_wx,368441625435734016_wx,红细胞凝集,专升本生理学知识点
368441524831154182_wx,368441624437489664_wx,反射弧,专升本生理学知识点
368441524831154218_wx,368441624945000448_wx,动作电位,专升本生理学知识点
368441524826959881_wx,368441624169054208_wx,新陈代谢,专升本生理学知识点
368441524831154268_wx,368441625465094144_wx,红细胞血型,专升本生理学知识点
368441524831154183_wx,368441624437489664_wx,反射的类型（条件反射和非条件反射）,专升本生理学知识点
368441524831154219_wx,368441624945000448_wx,阈电位,专升本生理学知识点
368441524826959882_wx,368441624202608640_wx,兴奋性,专升本生理学知识点
368441524831154269_wx,368441625465094144_wx,ABO血型系统,专升本生理学知识点
368441524831154184_wx,368441624437489664_wx,条件反射,专升本生理学知识点
368441524831154220_wx,368441624945000448_wx,可兴奋细胞兴奋性的周期变化,专升本生理学知识点
368441524826959883_wx,368441624202608640_wx,刺激,专升本生理学知识点
368441524831154270_wx,368441625465094144_wx,Rh血型系统,专升本生理学知识点
368441524831154185_wx,368441624437489664_wx,非条件反射,专升本生理学知识点
368441524831154277_wx,368441625569951744_wx,每搏输出量,专升本生理学知识点
368441524831154221_wx,368441624970166272_wx,电紧张电位,专升本生理学知识点
368441524831154387_wx,368441626144571392_wx,心血管活动的体液调节,专升本生理学知识点
368441524826959884_wx,368441624202608640_wx,反应,专升本生理学知识点
368441524831154441_wx,368441626849214464_wx,低气压（高海拔）条件下的呼吸调节,专升本生理学知识点
368441524831154271_wx,368441625494454272_wx,血量,专升本生理学知识点
368441524831154186_wx,368441624466849792_wx,体液调节,专升本生理学知识点
368441524831154278_wx,368441625569951744_wx,每分输出量,专升本生理学知识点
368441524831154340_wx,368441625821609984_wx,短路血管,专升本生理学知识点
368441524831154222_wx,368441624970166272_wx,局部电位,专升本生理学知识点
368441524831154388_wx,368441626169737216_wx,心血管活动的自身调节,专升本生理学知识点
368441524826959885_wx,368441624202608640_wx,可兴奋组织,专升本生理学知识点
368441524831154442_wx,368441626849214464_wx,高气压（潜水）条件下的呼吸调节,专升本生理学知识点
368441524831154272_wx,368441625494454272_wx,输血原则,专升本生理学知识点
368441524831154347_wx,368441625880330240_wx,动脉血压的形成,专升本生理学知识点
368441524831154343_wx,368441625850970112_wx,血流阻力,专升本生理学知识点
368441524831154187_wx,368441624466849792_wx,体液调节的方式,专升本生理学知识点
368441524831154279_wx,368441625569951744_wx,射血分数,专升本生理学知识点
368441524831154341_wx,368441625821609984_wx,血管的内分泌功能,专升本生理学知识点
368441524831154223_wx,368441624999526400_wx,动作电位和局部电位的区别,专升本生理学知识点
368441524831154389_wx,368441626199097344_wx,体液平衡与血压稳态的相互制约,专升本生理学知识点
368441524826959886_wx,368441624202608640_wx,机体反应的形式（兴奋、抑制）,专升本生理学知识点
368441524831154443_wx,368441626891157504_wx,临床监控呼吸状态的生理参数及意义,专升本生理学知识点
368441524831154273_wx,368441625540591616_wx,心动周期,专升本生理学知识点
368441524831154348_wx,368441625880330240_wx,动脉血压的测量与正常值,专升本生理学知识点
368441524831154344_wx,368441625850970112_wx,影响血液黏度的因素,专升本生理学知识点
368441524831154188_wx,368441624492015616_wx,自身调节,专升本生理学知识点
368441524831154280_wx,368441625569951744_wx,心指数,专升本生理学知识点
368441524831154342_wx,368441625850970112_wx,血流量和血流速度,专升本生理学知识点
368441524831154224_wx,368441625037275136_wx,骨骼肌神经-肌接头处的兴奋传递,专升本生理学知识点
368441524831154390_wx,368441626199097344_wx,影响肾-体液控制系统活动的主要因素,专升本生理学知识点
368441524826959887_wx,368441624202608640_wx,刺激引起机体反应的三个必备条件,专升本生理学知识点
368441524831154444_wx,368441626937294848_wx,消化,专升本生理学知识点
368441524831154274_wx,368441625540591616_wx,心脏的泵血过程,专升本生理学知识点
368441524831154349_wx,368441625880330240_wx,高血压与高血压前期,专升本生理学知识点
368441524831154345_wx,368441625850970112_wx,血压,专升本生理学知识点
368441524831154189_wx,368441624521375744_wx,非自动控制系统,专升本生理学知识点
368441524831154281_wx,368441625569951744_wx,心脏泵血功能的储备,专升本生理学知识点
368441524831154225_wx,368441625037275136_wx,横纹肌细胞的结构特征,专升本生理学知识点
368441524831154391_wx,368441626236846080_wx,冠脉循环的解剖特点,专升本生理学知识点
368441524826959888_wx,368441624202608640_wx,阈强度（阈值）的概念,专升本生理学知识点
368441524831154445_wx,368441626975043584_wx,吸收,专升本生理学知识点
368441524831154275_wx,368441625540591616_wx,心房在心脏泵血中的作用,专升本生理学知识点
368441524831154350_wx,368441625880330240_wx,影响动脉血压的因素,专升本生理学知识点
368441524831154346_wx,368441625880330240_wx,动脉血压,专升本生理学知识点
368441524831154190_wx,368441624521375744_wx,反馈控制系统,专升本生理学知识点
368441524831154282_wx,368441625569951744_wx,搏出量储备,专升本生理学知识点
368441524831154226_wx,368441625037275136_wx,横纹肌细胞的收缩机制,专升本生理学知识点
368441524831154392_wx,368441626236846080_wx,冠脉循环的生理特点,专升本生理学知识点
368441524826959889_wx,368441624202608640_wx,阈下刺激的概念,专升本生理学知识点
368441524831154446_wx,368441627012792320_wx,消化道平滑肌的特性,专升本生理学知识点
368441524831154276_wx,368441625569951744_wx,心输出量与心脏泵血功能的储备,专升本生理学知识点
368441524831154510_wx,368441627927150592_wx,食物的特殊动力效应,专升本生理学知识点
368441524831154351_wx,368441625880330240_wx,动脉脉搏,专升本生理学知识点
368441524831154191_wx,368441624521375744_wx,负反馈,专升本生理学知识点
368441524831154283_wx,368441625569951744_wx,心率储备,专升本生理学知识点
368441524831154227_wx,368441625037275136_wx,横纹肌细胞的兴奋-收缩耦联,专升本生理学知识点
368441524831154393_wx,368441626236846080_wx,冠脉血流量的调节,专升本生理学知识点
368441524826959890_wx,368441624202608640_wx,阈上刺激的概念,专升本生理学知识点
368441524831154447_wx,368441627050541056_wx,消化腺的分泌功能,专升本生理学知识点
368441524831154511_wx,368441627927150592_wx,调控能量代谢的神经和体液因素,专升本生理学知识点
368441524831154352_wx,368441625909690368_wx,静脉血压,专升本生理学知识点
368441524831154192_wx,368441624521375744_wx,正反馈,专升本生理学知识点
368441524831154284_wx,368441625569951744_wx,心脏做功量,专升本生理学知识点
368441524831154228_wx,368441625037275136_wx,影响横纹肌收缩效能的因素,专升本生理学知识点
368441524831154394_wx,368441626266206208_wx,肺循环,专升本生理学知识点
368441524826959891_wx,368441624202608640_wx,最适刺激,专升本生理学知识点
368441524831154448_wx,368441627088289792_wx,消化道的神经支配及其作用,专升本生理学知识点
368441524831154512_wx,368441627960705024_wx,基础代谢,专升本生理学知识点
368441524831154353_wx,368441625909690368_wx,重力对静脉压的影响,专升本生理学知识点
368441524831154193_wx,368441624550735872_wx,前馈控制系统,专升本生理学知识点
368441524831154285_wx,368441625595117568_wx,影响心输出量的因素,专升本生理学知识点
368441524831154229_wx,368441625070829568_wx,平滑肌的分类,专升本生理学知识点
368441524831154395_wx,368441626295566336_wx,脑循环,专升本生理学知识点
368441524826959892_wx,368441624202608640_wx,强刺激或超强刺激,专升本生理学知识点
368441524831154449_wx,368441627130232832_wx,消化系统的内分泌功能,专升本生理学知识点
368441524831154513_wx,368441627960705024_wx,基础代谢率,专升本生理学知识点
368441524831154354_wx,368441625909690368_wx,静脉回心血量,专升本生理学知识点
368441524835348540_wx,368441629260939264_wx,视网膜的结构功能特点,专升本生理学知识点
368441524831154194_wx,368441624584290304_wx,生理学发展的回顾和展望,专升本生理学知识点
368441524831154286_wx,368441625624477696_wx,心脏射血功能评价,专升本生理学知识点
368441524835348503_wx,368441628384329728_wx,肾小管和集合管中物质转运的方式,专升本生理学知识点
368441524831154230_wx,368441625070829568_wx,平滑肌细胞的结构特点,专升本生理学知识点
368441524831154396_wx,368441626337509376_wx,呼吸的全过程,专升本生理学知识点
368441524826959893_wx,368441624202608640_wx,阈强度（阈值）和兴奋性的关系,专升本生理学知识点
368441524831154450_wx,368441627130232832_wx,APUD细胞和胃肠激素,专升本生理学知识点
368441524835348560_wx,368441629621649408_wx,前庭器官的感受装置,专升本生理学知识点
368441524831154514_wx,368441627998453760_wx,体温,专升本生理学知识点
368441524831154355_wx,368441625909690368_wx,静脉对血流的阻,专升本生理学知识点
368441524835348541_wx,368441629260939264_wx,视网膜的感光换能系统,专升本生理学知识点
368441524831154195_wx,368441624634621952_wx,细胞膜的化学组成及其分子排列形式,专升本生理学知识点
368441524831154287_wx,368441625624477696_wx,心室收缩功能评价,专升本生理学知识点
368441524835348504_wx,368441628413689856_wx,肾小管和集合管中各种物质的重吸收与分泌,专升本生理学知识点
368441524831154231_wx,368441625070829568_wx,平滑肌细胞的生物电现象,专升本生理学知识点
368441524831154397_wx,368441626379452416_wx,呼吸系统,专升本生理学知识点
368441524826959894_wx,368441624227774464_wx,适应性,专升本生理学知识点
368441524831154451_wx,368441627130232832_wx,APUD细胞,专升本生理学知识点
368441524835348561_wx,368441629621649408_wx,前庭器官的适宜刺激,专升本生理学知识点
368441524831154515_wx,368441627998453760_wx,体温的生理性波动,专升本生理学知识点
368441524831154356_wx,368441625909690368_wx,影响静脉回心血量的因素,专升本生理学知识点
368441524835348542_wx,368441629260939264_wx,视杆细胞的感光换能机制,专升本生理学知识点
368441524831154196_wx,368441624634621952_wx,细胞膜的脂质,专升本生理学知识点
368441524831154288_wx,368441625624477696_wx,心室舒张功能评价,专升本生理学知识点
368441524835348505_wx,368441628447244288_wx,影响肾小管和集合管重吸收与分泌的因素,专升本生理学知识点
368441524831154232_wx,368441625070829568_wx,平滑肌细胞的收缩机制,专升本生理学知识点
368441524831154398_wx,368441626417201152_wx,肺通气的动力,专升本生理学知识点
368441524826959895_wx,368441624252940288_wx,衰老,专升本生理学知识点
368441524831154452_wx,368441627130232832_wx,胃肠激素,专升本生理学知识点
368441524835348562_wx,368441629621649408_wx,前庭器官的适宜刺激和生理功能,专升本生理学知识点
368441524831154516_wx,368441628032008192_wx,产热反应,专升本生理学知识点
368441524831154357_wx,368441625909690368_wx,静脉脉搏,专升本生理学知识点
368441524835348543_wx,368441629260939264_wx,视锥系统的感光换能,专升本生理学知识点
368441524831154197_wx,368441624634621952_wx,细胞膜的蛋白,专升本生理学知识点
368441524831154289_wx,368441625624477696_wx,心脏做功量的测定,专升本生理学知识点
368441524835348506_wx,368441628447244288_wx,球-管平衡,专升本生理学知识点
368441524831154233_wx,368441625070829568_wx,平滑肌活动的神经调节,专升本生理学知识点
368441524831154399_wx,368441626417201152_wx,呼吸运动,专升本生理学知识点
368441524826959896_wx,368441624294883328_wx,体液及其组成,专升本生理学知识点
368441524831154453_wx,368441627130232832_wx,脑-肠肽,专升本生理学知识点
368441524835348563_wx,368441629621649408_wx,前庭器官的生理功能,专升本生理学知识点
368441524831154517_wx,368441628032008192_wx,产热器官,专升本生理学知识点
368441524831154358_wx,368441625934856192_wx,微循环,专升本生理学知识点
368441524835348544_wx,368441629260939264_wx,颜色视觉,专升本生理学知识点
368441524831154198_wx,368441624634621952_wx,细胞膜的糖类,专升本生理学知识点
368441524831154290_wx,368441625624477696_wx,每搏功,专升本生理学知识点
368441524835348507_wx,368441628489187328_wx,尿液的浓缩机制,专升本生理学知识点
368441524831154234_wx,368441625112772608_wx,血液的组成,专升本生理学知识点
368441524831154400_wx,368441626417201152_wx,肺内压,专升本生理学知识点
368441524831154176_wx,368441624320049152_wx,机体的内环境,专升本生理学知识点
368441524831154454_wx,368441627167981568_wx,唾液的分泌,专升本生理学知识点
368441524835348564_wx,368441629655203840_wx,前庭反应,专升本生理学知识点
368441524831154518_wx,368441628032008192_wx,产热的形式,专升本生理学知识点
368441524831154359_wx,368441625934856192_wx,微循环的组成,专升本生理学知识点
368441524835348545_wx,368441629290299392_wx,视网膜的信息处理,专升本生理学知识点
368441524831154199_wx,368441624663982080_wx,细胞膜的物质转运方式,专升本生理学知识点
368441524831154291_wx,368441625624477696_wx,每分功,专升本生理学知识点
368441524835348508_wx,368441628522741760_wx,尿液的稀释机制,专升本生理学知识点
368441524831154235_wx,368441625112772608_wx,血细胞,专升本生理学知识点
368441524831154401_wx,368441626417201152_wx,胸膜腔内压,专升本生理学知识点
368441524831154455_wx,368441627167981568_wx,唾液的性质和成分,专升本生理学知识点
368441524835348565_wx,368441629688758272_wx,平衡感觉的中枢分析,专升本生理学知识点
368441524831154519_wx,368441628032008192_wx,产热活动的调节,专升本生理学知识点
368441524831154360_wx,368441625934856192_wx,微循环的血流通路,专升本生理学知识点
368441524835348546_wx,368441629290299392_wx,中枢对视觉信息的分析,专升本生理学知识点
368441524831154200_wx,368441624663982080_wx,单纯扩散,专升本生理学知识点
368441524831154292_wx,368441625624477696_wx,应用心室压力-容积环评价心功能,专升本生理学知识点
368441524835348509_wx,368441628556296192_wx,影响尿液浓缩和稀释的因素,专升本生理学知识点
368441524831154236_wx,368441625112772608_wx,血浆,专升本生理学知识点
368441524831154402_wx,368441626417201152_wx,肺通气的阻力,专升本生理学知识点
368441524831154456_wx,368441627167981568_wx,唾液的作用,专升本生理学知识点
368441524835348566_wx,368441629726507008_wx,嗅觉感受器和嗅觉的一般性质,专升本生理学知识点
368441524831154520_wx,368441628032008192_wx,散热反应,专升本生理学知识点
368441524835348604_wx,368441630011719680_wx,内脏感觉代表区及内脏痛觉信息处理,专升本生理学知识点
368441524831154361_wx,368441625934856192_wx,微循环的血流动力学,专升本生理学知识点
368441524835348547_wx,368441629340631040_wx,视力,专升本生理学知识点
368441524831154201_wx,368441624663982080_wx,易化扩散,专升本生理学知识点
368441524835348667_wx,368441630942855168_wx,胰岛素,专升本生理学知识点
368441524831154293_wx,368441625653837824_wx,心音,专升本生理学知识点
368441524835348510_wx,368441628594044928_wx,尿生成的神经调节,专升本生理学知识点
368441524831154237_wx,368441625142132736_wx,血液的颜色,专升本生理学知识点
368441524831154403_wx,368441626417201152_wx,顺应性,专升本生理学知识点
368441524835348675_wx,368441631014158336_wx,应急反应,专升本生理学知识点
368441524831154457_wx,368441627167981568_wx,唾液分泌的调节,专升本生理学知识点
368441524835348567_wx,368441629726507008_wx,嗅觉感受器及其适宜刺激,专升本生理学知识点
368441524831154521_wx,368441628032008192_wx,散热的部位,专升本生理学知识点
368441524835348605_wx,368441630053662720_wx,运动的分类,专升本生理学知识点
368441524831154362_wx,368441625934856192_wx,微循环的物质交换方式,专升本生理学知识点
368441524835348548_wx,368441629340631040_wx,暗适应和明适应,专升本生理学知识点
368441524831154202_wx,368441624663982080_wx,被动转运,专升本生理学知识点
368441524835348668_wx,368441630942855168_wx,胰高血糖素,专升本生理学知识点
368441524831154294_wx,368441625653837824_wx,第一心音,专升本生理学知识点
368441524835348511_wx,368441628623405056_wx,尿生成的体液调节,专升本生理学知识点
368441524831154238_wx,368441625142132736_wx,血液的比重,专升本生理学知识点
368441524831154404_wx,368441626417201152_wx,肺表面活性物质,专升本生理学知识点
368441524835348676_wx,368441631014158336_wx,应激反应,专升本生理学知识点
368441524831154458_wx,368441627197341696_wx,咀嚼,专升本生理学知识点
368441524835348568_wx,368441629726507008_wx,嗅觉的一般性质,专升本生理学知识点
368441524831154522_wx,368441628032008192_wx,散热的方式,专升本生理学知识点
368441524835348606_wx,368441630053662720_wx,运动调控的中枢基本结构和功能,专升本生理学知识点
368441524831154363_wx,368441625964216320_wx,组织液,专升本生理学知识点
368441524835348549_wx,368441629340631040_wx,视野,专升本生理学知识点
368441524831154203_wx,368441624663982080_wx,主动转运,专升本生理学知识点
368441524835348669_wx,368441630984798208_wx,肾上腺皮质激素,专升本生理学知识点
368441524831154295_wx,368441625653837824_wx,第二心音,专升本生理学知识点
368441524835348512_wx,368441628656959488_wx,尿生成调节的生理意义,专升本生理学知识点
368441524831154239_wx,368441625142132736_wx,血液的黏度,专升本生理学知识点
368441524831154405_wx,368441626442366976_wx,肺通气功能的评价,专升本生理学知识点
368441524835348677_wx,368441631043518464_wx,肾上腺髓质素,专升本生理学知识点
368441524831154459_wx,368441627226701824_wx,吞咽,专升本生理学知识点
368441524835348569_wx,368441629755867136_wx,味觉感受器和味觉的一般性质,专升本生理学知识点
368441524831154523_wx,368441628032008192_wx,散热反应的调节,专升本生理学知识点
368441524835348607_wx,368441630083022848_wx,脊休克,专升本生理学知识点
368441524831154364_wx,368441625964216320_wx,组织液的生成,专升本生理学知识点
368441524835348550_wx,368441629340631040_wx,视后像和融合现象,专升本生理学知识点
368441524831154204_wx,368441624663982080_wx,膜泡运输,专升本生理学知识点
368441524835348670_wx,368441630984798208_wx,肾上腺皮质激素的合成与代谢,专升本生理学知识点
368441524831154296_wx,368441625653837824_wx,第三心音,专升本生理学知识点
368441524835348513_wx,368441628698902528_wx,清除率的概念及计算方法,专升本生理学知识点
368441524831154240_wx,368441625142132736_wx,血浆渗透压,专升本生理学知识点
368441524831154406_wx,368441626442366976_wx,肺容积和肺容量,专升本生理学知识点
368441524835348678_wx,368441631085461504_wx,组织激素,专升本生理学知识点
368441624408129536_wx,368441624391352320_wx,机体生理功能的调节方式,专升本生理学知识点
368441625964216320_wx,368441625804832768_wx,组织液,专升本生理学知识点
368441524831154460_wx,368441627264450560_wx,胃液的性质、成分和作用,专升本生理学知识点
368441524835348570_wx,368441629755867136_wx,味觉感受器,专升本生理学知识点
368441524831154524_wx,368441628065562624_wx,体温调节,专升本生理学知识点
368441524835348608_wx,368441630083022848_wx,脊髓前角运动神经元与运动单位,专升本生理学知识点
368441524831154365_wx,368441625964216320_wx,有效滤过压,专升本生理学知识点
368441524835348551_wx,368441629340631040_wx,双眼视觉和立体视觉,专升本生理学知识点
368441524831154205_wx,368441624705925120_wx,信号转导的概念,专升本生理学知识点
368441524835348671_wx,368441630984798208_wx,糖皮质激素,专升本生理学知识点
368441524831154297_wx,368441625653837824_wx,第四心音,专升本生理学知识点
368441524835348514_wx,368441628698902528_wx,清除率的概念,专升本生理学知识点
368441524831154241_wx,368441625142132736_wx,等渗溶液和等张溶液,专升本生理学知识点
368441625720946688_wx,368441625674809344_wx,心肌细胞的跨膜电位及其形成机制,专升本生理学知识点
368441524831154407_wx,368441626442366976_wx,肺容积,专升本生理学知识点
368441524835348679_wx,368441631119015936_wx,功能系统器官内分泌,专升本生理学知识点
368441624437489664_wx,368441624391352320_wx,神经调节,专升本生理学知识点
368441625993576448_wx,368441625804832768_wx,淋巴液的生成和回流,专升本生理学知识点
368441524831154461_wx,368441627264450560_wx,胃酸,专升本生理学知识点
368441524835348571_wx,368441629755867136_wx,味觉的一般性质,专升本生理学知识点
368441524835348480_wx,368441628065562624_wx,体温调节的基本方式,专升本生理学知识点
368441524835348609_wx,368441630083022848_wx,脊髓运动神经元,专升本生理学知识点
368441627293810688_wx,368441627247673344_wx,胃和十二指肠黏膜的细胞保护作用,专升本生理学知识点
368441524831154366_wx,368441625964216320_wx,影响组织液生成的因素,专升本生理学知识点
368441524835348552_wx,368441629437100032_wx,听觉,专升本生理学知识点
368441524831154206_wx,368441624705925120_wx,信号转导的生理意义,专升本生理学知识点
368441524835348672_wx,368441630984798208_wx,盐皮质激素,专升本生理学知识点
368441524831154298_wx,368441625691586560_wx,心肌细胞的分类,专升本生理学知识点
368441524835348515_wx,368441628698902528_wx,清除率的计算方法,专升本生理学知识点
368441524831154242_wx,368441625142132736_wx,血浆pH,专升本生理学知识点
368441625750306816_wx,368441625674809344_wx,心肌的生理特性,专升本生理学知识点
368441524831154408_wx,368441626442366976_wx,肺容量,专升本生理学知识点
368441524835348680_wx,368441631169347584_wx,生殖,专升本生理学知识点
368441624466849792_wx,368441624391352320_wx,体液调节,专升本生理学知识点
368441626010353664_wx,368441625511231488_wx,心血管活动的调节,专升本生理学知识点
368441524831154462_wx,368441627264450560_wx,胃蛋白酶原,专升本生理学知识点
368441524835348572_wx,368441629789421568_wx,嗅觉和味觉的中枢分析,专升本生理学知识点
368441524835348481_wx,368441628065562624_wx,自主性体温调节,专升本生理学知识点
368441524835348610_wx,368441630083022848_wx,运动单位,专升本生理学知识点
368441627318976512_wx,368441627247673344_wx,消化期的胃液分泌,专升本生理学知识点
368441524831154367_wx,368441625993576448_wx,淋巴液的生成和回流,专升本生理学知识点
368441524835348553_wx,368441629474848768_wx,外耳的功能,专升本生理学知识点
368441524831154207_wx,368441624705925120_wx,主要的信号转导通路,专升本生理学知识点
368441524835348673_wx,368441630984798208_wx,肾上腺雄激素,专升本生理学知识点
368441524831154299_wx,368441625691586560_wx,非自律细胞,专升本生理学知识点
368441524835348516_wx,368441628728262656_wx,测定清除率的意义,专升本生理学知识点
368441524831154243_wx,368441625167298560_wx,固有免疫,专升本生理学知识点
368441625783861248_wx,368441625674809344_wx,体表心电图,专升本生理学知识点
368441628858286080_wx,368441628749234176_wx,排尿异常,专升本生理学知识点
368441524831154409_wx,368441626442366976_wx,功能余气量的测定,专升本生理学知识点
368441524835348681_wx,368441631211290624_wx,睾丸的功能,专升本生理学知识点
368441624492015616_wx,368441624391352320_wx,自身调节,专升本生理学知识点
368441626027130880_wx,368441626010353664_wx,心血管活动的神经调节,专升本生理学知识点
368441524831154463_wx,368441627264450560_wx,内因子,专升本生理学知识点
368441524835348573_wx,368441629835558912_wx,神经元,专升本生理学知识点
368441524835348482_wx,368441628065562624_wx,行为性体温调节,专升本生理学知识点
368441524835348611_wx,368441630083022848_wx,脊髓对姿势反射的调节,专升本生理学知识点
368441627348336640_wx,368441627247673344_wx,调节胃液分泌的神经和体液因素,专升本生理学知识点
368441524831154368_wx,368441625993576448_wx,毛细淋巴管的结构特点及通透性,专升本生理学知识点
368441524835348554_wx,368441629474848768_wx,中耳的功能,专升本生理学知识点
368441524831154208_wx,368441624705925120_wx,信号网络系统,专升本生理学知识点
368441524835348674_wx,368441631014158336_wx,肾上腺髓质激素,专升本生理学知识点
368441631014158336_wx,368441630963826688_wx,肾上腺髓质激素,专升本生理学知识点
368441524831154300_wx,368441625691586560_wx,自律细胞,专升本生理学知识点
368441524835348517_wx,368441628766011392_wx,输尿管的运动,专升本生理学知识点
368441524831154244_wx,368441625167298560_wx,获得性免疫,专升本生理学知识点
368441625804832768_wx,368441625511231488_wx,血管生理,专升本生理学知识点
368441628875063296_wx,0,感觉器官的功能,专升本生理学知识点
368441524831154410_wx,368441626471727104_wx,肺通气量和肺泡通气量,专升本生理学知识点
368441524835348682_wx,368441631211290624_wx,男性生殖功能,专升本生理学知识点
